Group,ANGPT1,ANGPT2,ANKRD22,BCL6,C1QC,CA4,CALCA,CCL5,CD177,CKAP4,CXCL10,FAS,FLT1,HK3,HP,ICAM1,IL18R1,LAG3,PADI4,PF4,PGLYRP1,S100A12,SLC2A3,TNFAIP6,TNFRSF1B,TREM1
Condition,7.450020203,2.36213269,161.9297203,3583.764946,42.10724447,304.6515235,-2.730834315,12174.93832,31.41928538,1975.520158,161.4605972,49.64200538,-6.515578173,1415.369864,82.81271421,5.926725381,297.7608544,1008.091042,1814.875046,-15.78771604,367.1477288,3113.180483,4956.159022,904.3298013,748.8101892,99.16193909
Condition,21.91136721,7.192432843,36.1404465,1538.095469,6.448728122,190.6943494,4.77297797,4462.213548,-2.809899188,775.5374654,36.8038868,18.7118534,0.101210254,531.2695645,10.09807046,16.26242173,105.773967,101.7137403,1486.239823,-8.369257868,227.5967822,1108.825394,3194.009895,338.0335902,548.4494168,150.7937172
Condition,29.35049645,-3.672427614,36.73355777,2415.594552,3.817970355,312.999291,-16.02906183,4704.7678,8.514880203,546.6790493,89.02958528,54.83250396,1.884524873,646.9754936,99.24321685,1.201835178,150.5788212,86.15873086,1774.210354,2.388687716,367.8156725,1839.200313,4229.450104,977.7515648,1133.469682,382.108722
Condition,27.94576142,-2.310825787,10.65750711,837.2197901,-2.934438883,127.7346644,6.080920305,4810.646782,-0.240917563,481.258393,15.62280497,9.950512081,-3.251343959,306.511215,24.58854315,16.25010152,57.20357959,46.28242183,1069.79802,-3.956930406,251.8618583,1056.369442,2125.666003,65.2010602,427.2203517,74.88192386
Condition,32.0543064,1.85183736,11.77050274,5518.198046,15.38622995,561.4990886,-4.304833503,3583.764946,6.181073604,1789.546745,27.99899482,67.08876426,1.348955635,1462.913347,37.43422924,14.02262802,93.94196325,58.6545732,1764.773129,-7.447907208,1118.567138,2059.194692,6632.121448,596.701186,1132.634361,361.9903446
Condition,44.37960102,-4.024369949,44.00757147,5854.158568,35.67255269,753.6794395,4.373583807,3091.131027,34.26979137,1354.91514,41.58855066,43.50735279,-3.040720609,1901.798802,307.430362,7.546670914,123.5184224,40.89634975,2271.344538,-3.357588325,2094.622104,2650.912761,6923.423558,719.3880127,1449.325251,375.2829125
Condition,60.96447635,-1.073179391,94.12903025,2136.322261,2.716130355,232.4652061,5.782079289,5887.842917,6.71713066,717.498216,156.4288545,52.5221336,-5.737636142,803.9385027,65.18476538,16.71364223,146.0441971,50.86910091,1975.520158,-6.402457056,479.4370019,2163.494389,3327.83378,416.393165,772.0513444,149.8154359
Condition,36.72900853,-9.30319198,88.05681127,5081.717097,12.20971929,224.2570142,4.388376142,3069.622175,20.63061675,1299.026429,192.8842145,20.81009898,10.11951208,1700.398437,93.86396122,73.22119107,417.0348384,119.5729363,2603.286279,3.767855939,503.262293,4859.936657,6653.641877,1645.368578,965.0613753,209.8197244
Condition,44.3307202,0.63978132,61.82813005,5489.025422,19.85067289,138.4447478,-6.785244416,8722.53789,9.673957157,824.0791866,170.084337,15.12906782,9.047618376,1044.622647,143.1697208,23.23494142,182.4931261,61.27390487,2733.352043,-9.699834213,1069.073558,4549.017694,3519.841405,1554.73982,439.371633,151.6430942
Condition,57.1106532,2.802741624,36.71165584,3726.658199,9.315081929,222.3063906,-13.45226711,5108.518502,-1.110426599,1046.097289,16.18708701,24.82129665,-2.419979594,1183.958529,246.1800132,31.67117878,146.6994885,106.5536757,3347.302858,-3.550755736,1727.314742,8584.479941,3923.197866,689.0238477,814.6348412,157.9416816
Condition,33.4690865,-1.19866934,19.38127726,4125.573354,-4.901363655,119.3385744,-7.057165888,5887.842917,5.186511574,904.8835309,50.72022914,21.43230041,-2.471178274,885.5571717,38.97253056,65.6431665,190.8596384,103.3124766,2109.90534,-2.105851472,648.2412515,3037.990559,4580.992943,621.3376411,997.2821337,222.2414837
Condition,95.82237716,7.20395198,57.71638843,3378.770291,-6.174282538,160.3652618,-7.195215533,5705.598159,-0.56355797,1167.685159,13.90303249,11.67429462,13.21011746,984.1364894,66.78525909,31.45035594,201.4947492,29.4463801,2268.554966,-4.372911878,469.1845027,4200.42844,4451.836794,1233.560256,394.4592921,132.9934851
Condition,18.09146629,-3.696729137,115.9021361,11498.84016,146.2887317,297.3702246,-7.372323553,3048.810211,90.53404954,2166.160916,75.14846386,26.83529604,2.030437005,2883.393854,362.3925949,43.0699398,633.7387643,215.1961562,4409.897518,-4.429746091,2039.549177,9577.871453,9881.149949,1195.123267,1260.805551,175.7522686
Condition,38.51556619,4.99216802,67.03541909,5673.21718,4.942684975,391.5157703,5.463198832,3774.008188,29.64179553,1648.773562,63.4523336,31.56359848,0.448044467,1556.286348,358.7712046,34.90671208,332.1641723,151.0903342,4088.204784,-12.72613858,1610.843392,5870.746965,8003.5105,1489.028138,791.3675972,189.5000949
Condition,45.73708558,5.974014416,44.82390904,3555.232085,6.816477513,180.0844329,4.897068223,6076.374637,3.930956142,840.6486801,24.45750071,7.144324162,-3.570269949,1137.794336,230.3348793,34.14042487,236.5543875,98.99232964,3636.08867,-3.01641797,1867.904572,4106.312903,4298.747158,457.2933874,451.9714249,116.8735446
Condition,8.706271624,3.248864467,92.98373218,3205.818877,8.055425279,290.8442837,-0.058682437,3814.551927,19.02882294,1028.144068,75.5842133,-3.247223706,-4.048900203,973.8968643,164.9154998,44.47468091,183.7552819,57.90212792,2069.291553,-6.323814213,844.1400415,6784.339088,4399.342827,796.2720632,558.4504811,92.87678619
Condition,48.45107381,-4.505935228,76.79056325,5854.158568,15.44469675,485.2949588,6.452829036,5314.212403,15.82128741,1259.790371,26.17714518,41.33536193,-1.156996345,1593.329972,636.5198199,33.2266069,413.8260995,185.6271076,4528.393931,-4.958693096,2561.520055,8285.790023,7574.852797,1078.835724,834.285601,260.4075955
Condition,49.45808335,-2.227115838,20.96719472,2976.951549,-2.840599391,81.81480376,3.40980599,4822.37661,10.63701523,735.2632731,47.64010294,2.068525685,7.228482538,980.2709668,64.21007624,14.30988761,131.4956727,80.92479442,2280.34833,4.61797736,617.9967103,3423.865611,3444.021229,544.4744098,1008.091042,79.4523731
Condition,18.81848914,-6.239855685,20.63061675,2794.784684,-4.692043046,150.7533789,-3.411966193,4932.375195,13.84687604,715.6248768,46.83696832,15.75413553,4.907024873,734.0918271,93.75724761,26.65433005,242.9771468,59.87584609,2707.948547,-6.866392183,766.5170915,3347.302858,3464.027351,375.1464253,470.9075179,130.1987948
Condition,39.21274437,5.583753096,45.14536731,2729.094176,-3.762808832,166.7986095,-2.245773198,5370.807019,7.471544061,783.8246729,84.54347411,22.27724335,0.771351066,774.6794223,38.92080467,34.41895675,189.3277744,104.2748337,1467.048006,-5.931706904,318.4102321,3505.384589,3774.008188,797.6263265,682.350184,107.2162864
Condition,10.59882619,0.745561726,53.5898865,1538.095469,3.613005178,84.9823399,6.810847056,4549.017694,0.775013299,541.5479631,188.31998,11.29995218,-8.512669036,498.5430094,27.53456893,18.90474751,124.741066,79.00427259,1354.91514,-11.97061533,256.2366352,2524.199564,2992.433134,738.3677828,439.0173971,102.2544198
Condition,54.61238467,-4.442615127,828.3888602,6187.289482,23.71969604,500.048392,-7.999290152,5216.855258,28.9122199,1893.178076,423.3807605,65.51678203,-0.683470355,1695.256195,701.9106311,29.57374624,384.923142,60.93311888,4774.723301,-6.069594315,4624.445752,13489.3185,7493.823045,3940.36097,803.9385027,198.2472225
Condition,57.03716274,6.16705736,261.9767185,5786.197445,13.39048437,716.388507,-0.049342234,7520.159141,14.56187817,1469.675459,58.08769391,73.24173157,0.708557462,1297.935501,715.2389379,19.4536267,632.2505911,120.279234,4399.342827,-8.925560914,4219.882983,10248.08305,7360.741436,2087.052271,817.9563267,195.3761451
Condition,54.64125878,-7.277277766,144.514785,4613.148031,1.364633807,350.7381486,-5.19066264,4591.549569,17.1920866,1151.637902,124.9550288,40.42044355,-3.627926802,1010.716501,380.8534738,34.12236812,186.1071841,110.3705568,3680.251664,-5.184137766,3430.218273,6547.818528,4097.393616,1380.263511,697.2076919,151.818535
Condition,85.52386234,1.819558883,65.73065462,4298.747158,3.629539188,372.2510983,-1.564880152,7493.823045,6.820185888,1150.74001,26.53945401,7.760353198,4.555572792,1477.814874,342.1233756,50.90883218,218.6440098,126.7320062,3384.884996,-5.280590152,2117.744296,9925.032315,4569.783947,1103.140758,858.740364,298.0652232
Condition,11.47068629,-1.666200508,103.6068425,7388.899256,6.736052386,387.3732518,8.587753401,1835.129901,100.4411285,1787.590743,55.02552467,30.1092936,-10.45645066,2883.393854,256.0788394,20.19120599,407.5129206,57.49993299,2971.875159,1.734369645,1408.937071,10295.88019,8798.476404,971.3531301,878.099445,261.3102543
Condition,62.54508305,-3.460597259,118.9662681,6343.772663,1.355266193,523.3732393,9.238621015,6830.388875,47.29843015,2087.052271,6.632609645,43.13374964,-0.82621868,1545.706429,664.1991193,24.22464802,392.3816466,77.68041401,4943.935981,-1.516938376,3457.851365,7360.741436,7259.221625,1618.978272,1023.961487,352.7500164
Condition,28.50170274,0.975601624,96.8093601,3359.897131,3.781881117,299.9594378,-11.15522284,6323.994602,24.14744112,1304.461789,50.90883218,27.28643838,-1.751490051,1327.89461,118.6296326,23.67696599,201.137404,39.65554142,3340.925317,-5.589868122,746.391911,4328.232655,6969.138832,932.3974027,550.6915785,100.2457808
Condition,112.4781598,-3.206130355,130.1987948,4786.348352,16.14636954,527.7508487,-0.957068832,7827.73749,18.9276068,1047.55942,36.73810701,17.53523756,1.611529036,1115.29121,419.1434029,19.66876893,263.9652683,136.8486216,4847.052735,-4.953890051,4052.654539,5030.818823,5547.63005,1046.097289,820.2675784,151.3927739
Condition,62.67699208,4.10189401,191.1425098,3334.329311,18.35897563,657.6644109,13.06040325,4822.37661,40.16686132,1291.423276,88.29236,40.20868843,-3.153309543,1235.573459,646.3235242,19.98698142,246.9491519,140.2100641,5030.818823,-8.32542132,3822.245595,6547.818528,7284.336679,1415.369864,873.3681497,177.0681616
Condition,51.35284853,-4.653928528,141.8842104,6466.388417,3.962194213,458.9410197,5.888092792,6784.339088,36.0995469,1596.540591,42.29055827,17.98103279,9.033895838,1438.747891,82.67827452,36.50226457,271.8476095,88.62809513,4219.882983,-0.645115127,1483.457588,6167.569598,9408.382915,1665.680721,706.311274,137.7812038
Condition,107.3628524,-2.091647462,50.30642467,4738.300152,11.6142864,593.6391916,3.389865025,6282.76466,20.20333584,1053.459129,28.08659157,25.21669259,-3.398556142,992.6618306,258.7593141,31.81606294,200.838449,74.19085198,3043.297109,-3.090080406,1565.437069,5189.57058,6738.604326,953.2276195,794.0324666,225.3382784
Condition,63.48552731,7.245970355,69.18815868,2076.724479,2.960323858,218.2403946,-1.720978071,7711.205794,-3.311219695,594.7511792,126.9812588,25.62441756,-13.66917046,561.7535349,33.97194497,35.71719706,133.0276746,72.38723096,1415.369864,-1.168150964,557.6827756,2878.538012,3470.902797,968.183829,519.4885774,120.9292557
Condition,71.28839827,-7.29282731,111.4309694,6611.414538,13.28042721,316.988969,-5.315510152,10061.38173,15.3113732,1112.898635,68.87799178,46.39153827,14.42908264,1550.144627,117.8727764,31.45035594,364.8688217,103.3442119,3665.163483,-0.309939391,1513.258543,3695.630951,5547.63005,1622.199916,716.7473419,126.8748139
Condition,61.9779334,1.721538579,71.48196995,5956.050714,11.50208508,556.9340281,-2.903550355,4810.646782,12.15548843,1346.53725,107.0978927,50.59821827,-1.021539898,1585.367078,59.82975787,12.44062832,305.7845082,83.10672832,2419.171541,-1.39118,799.8895775,4786.348352,7973.223872,1424.371932,781.2024036,171.9370588
Condition,84.10194782,-4.962581421,208.2833188,5489.025422,12.46997964,376.246431,-7.592086904,5043.47981,0.954772183,651.0814503,157.5003361,52.34109574,24.51289751,951.4538965,39.74882843,33.98020426,285.8912511,94.97465218,2946.96374,-1.702164162,450.5086955,2360.783217,5473.612377,1223.811806,595.5795429,160.3652618
Condition,48.51453746,0.803044467,312.2579944,7520.159141,9.999936142,1356.119017,-0.593945482,3247.523043,50.57185025,2008.533394,26.09054305,66.46093624,-8.84513066,1871.984801,1377.886124,13.36627939,571.8320304,13.01981726,6444.623133,-0.327317563,3147.66389,4797.749196,8905.983038,1853.354616,1061.618046,149.4694486
Condition,53.63285421,-4.960094924,257.0328908,3982.959757,2.875794569,882.8617549,-16.42653462,4528.393931,4.947635228,1702.264612,12.22351025,50.57185025,-4.812666802,1247.628768,912.8141176,12.91309188,204.4855939,17.19463584,5504.059572,-8.050672995,1787.590743,2912.621083,5285.950044,1023.961487,886.1222612,190.2039699
Condition,52.14674711,0.139205076,44.49712853,2274.247685,7.673662234,496.6303838,7.46159269,4238.731474,5.735599898,983.4814862,41.51562284,61.76086386,-9.850427716,579.5648298,292.2969729,12.33684335,158.3506463,56.10530041,3397.968327,-9.090101523,1175.73792,2683.029075,3129.814969,587.2461246,824.5629734,273.8695867
Condition,32.60951888,1.300963046,60.50600152,8618.42373,19.39804223,1010.716501,-5.01624335,6632.121448,56.6764801,1345.354652,11.49283706,48.97854629,-5.116764315,1013.530911,201.9070414,8.391042132,494.3202734,88.45997015,3991.78505,-3.493341218,599.51206,3718.937414,10295.88019,703.0083239,1498.955043,271.9287879
Condition,56.04376934,1.683338883,75.99939249,3657.702812,0.693940711,520.6287282,7.401104772,6303.400238,-1.099752487,737.9761076,23.71969604,41.93319746,-9.823379289,667.2004422,198.6615273,19.2355599,248.8714915,48.5271068,3569.627822,0.648828731,1026.026015,2840.248831,5005.334199,555.1798768,1064.613554,175.3909361
Condition,96.03355716,-0.34823934,109.2048263,2821.834763,0.31854731,579.0217803,-8.222424721,3450.783636,16.13611584,1108.825394,56.58605259,69.73803452,-3.10151533,1088.164012,721.6537341,27.31589208,122.4367226,50.77272508,3991.78505,-5.228021827,1845.260105,2265.654218,5005.334199,548.1949817,1144.639978,333.5598014
Condition,22.36253401,-2.282398579,17.03965523,1128.412437,1.62630934,90.23606071,0.544854112,6611.414538,-3.811587208,433.7104527,35.46950244,8.050640914,3.930367614,221.2334907,-3.564657665,11.49482,230.4063166,75.23236853,1225.773175,-7.076207411,123.8009192,687.590375,3032.882747,128.311962,469.5630251,75.86866173
Condition,53.53256904,0.960465787,80.02252924,3017.501802,3.643750964,398.9492437,1.463597868,6131.232079,-2.470611878,756.546965,54.83250396,24.60617695,-1.25217736,753.6794395,65.40877157,15.52702325,193.2788032,85.00825949,3734.375845,-5.087833706,530.8009366,2373.635313,4399.342827,446.1985613,1287.210969,123.6198283
Condition,34.08829066,-1.542258883,148.6228339,3223.590008,2.626426904,697.5627172,2.849465178,5803.369362,9.806053096,1243.61625,25.14199371,34.47856426,-11.9796168,835.2756126,782.0380866,9.069565787,176.8105302,71.95207584,5216.855258,-14.43374609,2733.352043,2316.950026,4591.549569,695.756682,746.7959716,174.0888459
Condition,35.11183442,-0.194150863,271.2359954,4980.74015,-4.48970802,1524.893321,5.703561929,4968.63214,51.7211402,1296.809768,1.909368223,34.58696508,-4.429020914,1023.249932,1105.603882,18.9712401,357.9869418,65.71350701,5257.565351,4.212774619,2971.875159,4172.321573,6282.76466,570.4929684,909.429317,258.4405306
Condition,14.78304325,-6.835039239,60.53851411,1785.756102,10.42737838,176.8105302,-8.946672183,4968.63214,5.848163452,820.7404951,23.63168447,25.32091015,-0.029076244,343.0945369,55.37209868,13.78702853,167.5630414,84.87101391,2107.254004,1.374588934,187.7214814,710.4321495,3321.533276,734.872948,652.3856519,50.97490487
Condition,54.47915959,0.655674315,83.31548792,3527.015939,6.837364975,593.3426659,-9.651014112,6853.490175,1.903819797,1306.641195,29.35794619,35.36539391,0.584261117,971.3531301,294.1386757,16.84185046,272.0176344,97.92135635,4399.342827,0.077320711,1606.141471,2341.92974,4144.253191,459.3107592,930.6725677,162.109173
Condition,59.41212396,-3.444460203,17.49148345,2428.915961,-0.400022234,325.7617541,8.386018782,4750.049822,5.77210934,766.0961191,13.33791086,36.44548843,-3.881759594,842.6273578,138.7510486,11.27063553,128.8475385,42.12907076,2587.6567,0.792295838,817.0132285,2405.701159,4034.555226,341.6399638,947.8751691,91.91938721
Condition,8.813380508,0.033816954,106.8255267,971.3531301,19.01278294,152.1179811,4.392053299,6059.412876,0.016038173,439.371633,188.2633011,21.01934985,0.109534924,375.4269538,17.4800534,19.15672558,88.34361848,195.7711863,1331.277678,-0.109529645,143.2523795,692.9277107,2502.778351,366.8830736,671.2855022,84.49619797
Condition,18.06944518,-9.815477766,55.62420447,7768.093158,21.71298162,848.0846893,6.595641624,3321.533276,98.71338426,2550.042821,5.921285178,40.38982548,-2.347689848,1814.875046,916.2109577,25.04133645,311.4202962,12.5002267,4635.512904,-8.483280609,2087.052271,6245.513337,8798.476404,655.0260928,1541.043697,426.7198347
Condition,11.8905802,1.999492487,30.94491411,1941.409674,-0.967560305,329.8682068,-5.858604467,3113.180483,1.637730203,818.8584575,110.962926,22.8170731,-4.164094315,436.0840457,32.51828386,6.799950761,153.3405375,39.1909467,1638.75503,-9.119085787,422.8690462,1547.153655,3423.865611,514.9851374,875.4867258,159.3559409
Condition,138.5607005,4.098341218,48.68199756,2550.042821,-0.592352386,472.6162895,-3.97500203,7109.965157,18.07241442,570.7524597,142.6867666,43.30035929,0.823515533,625.1959377,124.9910262,39.17147604,213.528293,70.42701624,2056.757177,-2.579251168,745.9923556,3340.925317,3315.200109,759.4512846,934.8098977,167.7501148
Condition,50.36111878,0.800025888,53.41940832,4338.328528,1.457550355,1123.532445,-1.320989746,4647.074115,13.8910597,1136.910431,45.26101036,49.19725117,-4.190861421,886.1222612,279.7104812,30.93783076,313.1016074,119.0000565,4462.213548,-2.948690761,1436.166535,3790.08795,5610.13324,697.9256887,1384.015958,369.9545828
Condition,41.60921756,-7.699840305,22.40849056,5458.714919,10.91250183,263.9652683,-10.0313264,5838.031868,16.25258142,1254.598236,43.92797431,24.18864112,1.610220812,1205.482479,160.6834482,7.475000508,279.3573868,76.60820822,3012.57289,1.569644365,888.2968521,6282.76466,7601.559031,753.2615585,1102.320704,149.1343794
